0.0777	46
0.0777	518
0.0777	906
0.0777	968
0.0778	658
0.0779	607
0.0779	635
0.078	152
0.078	235
0.078	399
0.0782	45
0.0782	807
0.0785	881
0.0786	766
0.0787	681
0.0787	829
0.0788	918
0.0789	215
0.079	28
0.079	87
0.079	801
0.0791	310
0.0791	824
0.0792	116
0.0792	180
0.0792	745
0.0792	826
0.0793	57
0.0793	93
0.0794	197
0.0794	322
0.0794	756
0.0795	951
0.0796	808
0.0798	441
0.0798	931
0.08	974
0.0801	458
0.0802	50
0.0802	515
0.0802	673
0.0802	677
0.0804	823
0.0805	108
0.0806	534
0.0807	558
0.0807	562
0.0808	213
0.0808	422
0.0808	622
0.0809	12
0.0809	70
0.0809	364
0.0809	526
0.0811	174
0.0811	867
0.0812	333
0.0812	436
0.0812	451
0.0813	135
0.0815	339
0.0815	449
0.0817	850
0.0817	967
0.0819	106
0.0819	145
0.0819	159
0.0819	246
0.0819	830
0.0819	871
0.0819	955
0.082	233
0.082	917
0.0821	538
0.0822	20
0.0822	132
0.0822	216
0.0822	391
0.0823	672
0.0824	560
0.0825	97
0.0826	52
0.0828	184
0.0828	582
0.0828	873
0.0829	351
0.0829	363
0.0829	366
0.0829	403
0.0829	817
0.083	34
0.0831	81
0.0831	118
0.0831	523
0.0831	768
0.0832	169
0.0832	457
0.0832	726
0.0833	9
0.0833	473
0.0833	727
0.0835	735
0.0835	912
0.0835	936
0.0836	864
0.0836	866
0.0836	950
0.0837	86
0.0837	487
0.0837	665
0.0838	375
0.0838	481
0.0838	802
0.0838	925
0.0839	659
0.084	320
0.0841	21
0.0841	201
0.0841	478
0.0841	736
0.0842	54
0.0842	923
0.0843	276
0.0844	259
0.0844	876
0.0845	14
0.0846	123
0.0846	464
0.0846	712
0.0846	964
0.0848	616
0.0849	26
0.0849	56
0.0849	140
0.0849	705
0.085	514
0.0851	265
0.0851	747
0.0852	471
0.0852	895
0.0852	973
0.0853	990
0.0854	307
0.0855	16
0.0855	423
0.0855	593
0.0856	35
0.0856	932
0.0857	379
0.0857	778
0.0858	472
0.086	579
0.0861	522
0.0863	504
0.0864	809
0.0864	851
0.0865	239
0.0866	290
0.0866	994
0.0867	137
0.0867	536
0.0868	122
0.0868	352
0.0868	365
0.0868	744
0.087	176
0.0871	95
0.0871	620
0.0871	832
0.0872	117
0.0872	430
0.0873	48
0.0874	877
0.0875	308
0.0876	102
0.0876	247
0.0878	109
0.0878	255
0.0878	313
0.0879	556
0.0879	722
0.0879	910
0.0881	148
0.0881	267
0.0881	531
0.0882	505
0.0882	835
0.0883	25
0.0883	791
0.0884	591
0.0884	939
0.0884	997
0.0885	275
0.0885	446
0.0887	51
0.0887	694
0.0888	585
0.0888	812
0.0889	83
0.0889	984
0.089	24
0.089	30
0.089	551
0.0891	210
0.0891	827
0.0892	857
0.0892	922
0.0893	610
0.0894	581
0.0895	666
0.0896	781
0.0898	604
0.0899	96
0.0899	509
0.09	78
0.09	91
0.09	723
0.0901	409
