0.0048	-0.0606880337	-0.0606880337	-0.0617768988	-0.0617768988	-0.0617768988	-0.0617768988	-0.0617768988	-0.0617768988
0.0049	-0.0606105924	-0.0606105924	-0.0617190152	-0.0617190152	-0.0617190152	-0.0617190152	-0.0617190152	-0.0617190152
0.005	-0.0605335385	-0.0605335385	-0.0616614185	-0.0616614185	-0.0616614185	-0.0616614185	-0.0616614185	-0.0616614185
0.0051	-0.060456872	-0.060456872	-0.0616041124	-0.0616041124	-0.0616041124	-0.0616041124	-0.0616041124	-0.0616041124
0.0052	-0.0603805892	-0.0603805892	-0.0615470931	-0.0615470931	-0.0615470931	-0.0615470931	-0.0615470931	-0.0615470931
0.0053	-0.0603046864	-0.0603046864	-0.0614903569	-0.0614903569	-0.0614903569	-0.0614903569	-0.0614903569	-0.0614903569
0.0054	-0.0602291636	-0.0602291636	-0.0614339039	-0.0614339039	-0.0614339039	-0.0614339039	-0.0614339039	-0.0614339039
0.0055	-0.0601540171	-0.0601540171	-0.0613777339	-0.0613777339	-0.0613777339	-0.0613777339	-0.0613777339	-0.0613777339
0.0056	-0.0600792468	-0.0600792468	-0.0613218434	-0.0613218434	-0.0613218434	-0.0613218434	-0.0613218434	-0.0613218434
0.0057	-0.060004849	-0.060004849	-0.061266236	-0.061266236	-0.061266236	-0.061266236	-0.061266236	-0.061266236
0.0058	-0.0599308237	-0.0599308237	-0.0612109043	-0.0612109043	-0.0612109043	-0.0612109043	-0.0612109043	-0.0612109043
0.0059	-0.059857171	-0.059857171	-0.0611558482	-0.0611558482	-0.0611558482	-0.0611558482	-0.0611558482	-0.0611558482
0.006	-0.0597838834	-0.0597838834	-0.0611010678	-0.0611010678	-0.0611010678	-0.0611010678	-0.0611010678	-0.0611010678
0.0061	-0.0597109646	-0.0597109646	-0.0610465631	-0.0610465631	-0.0610465631	-0.0610465631	-0.0610465631	-0.0610465631
0.0062	-0.0596384108	-0.0596384108	-0.0609923303	-0.0609923303	-0.0609923303	-0.0609923303	-0.0609923303	-0.0609923303
0.0063	-0.0595662184	-0.0595662184	-0.0609383695	-0.0609383695	-0.0609383695	-0.0609383695	-0.0609383695	-0.0609383695
0.0064	-0.0594943874	-0.0594943874	-0.0608846769	-0.0608846769	-0.0608846769	-0.0608846769	-0.0608846769	-0.0608846769
0.0065	-0.0594229139	-0.0594229139	-0.0608312525	-0.0608312525	-0.0608312525	-0.0608312525	-0.0608312525	-0.0608312525
0.0066	-0.0593517981	-0.0593517981	-0.0607780963	-0.0607780963	-0.0607780963	-0.0607780963	-0.0607780963	-0.0607780963
0.0067	-0.05928104	-0.05928104	-0.0607252046	-0.0607252046	-0.0607252046	-0.0607252046	-0.0607252046	-0.0607252046
0.0068	-0.0592106357	-0.0592106357	-0.0606725775	-0.0606725775	-0.0606725775	-0.0606725775	-0.0606725775	-0.0606725775
0.0069	-0.0591405816	-0.0591405816	-0.0606202148	-0.0606202148	-0.0606202148	-0.0606202148	-0.0606202148	-0.0606202148
0.007	-0.0590708777	-0.0590708777	-0.0605681129	-0.0605681129	-0.0605681129	-0.0605681129	-0.0605681129	-0.0605681129
0.0071	-0.059001524	-0.059001524	-0.0605162717	-0.0605162717	-0.0605162717	-0.0605162717	-0.0605162717	-0.0605162717
0.0072	-0.0589325167	-0.0589325167	-0.0604646914	-0.0604646914	-0.0604646914	-0.0604646914	-0.0604646914	-0.0604646914
